Watching for file changes with StatReloader
[03/Apr/2026 21:05:50] "GET /api/requests/ HTTP/1.1" 200 1879
[03/Apr/2026 21:05:50] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:05:50] "GET /api/requests/ HTTP/1.1" 200 1879
[03/Apr/2026 21:05:50] "GET /api/accounts/users/ HTTP/1.1" 200 2858
Unauthorized: /api/accounts/me/
[03/Apr/2026 21:32:08] "GET /api/accounts/me/ HTTP/1.1" 401 183
Unauthorized: /api/accounts/me/
[03/Apr/2026 21:32:08] "GET /api/accounts/me/ HTTP/1.1" 401 183
[03/Apr/2026 21:32:08] "POST /api/accounts/token/refresh/ HTTP/1.1" 200 662
[03/Apr/2026 21:32:08] "GET /api/accounts/me/ HTTP/1.1" 200 585
[03/Apr/2026 21:32:08] "GET /api/accounts/me/ HTTP/1.1" 200 585
[03/Apr/2026 21:32:12] "OPTIONS /api/accounts/login/ HTTP/1.1" 200 0
[03/Apr/2026 21:32:13] "POST /api/accounts/login/ HTTP/1.1" 200 1255
[03/Apr/2026 21:32:13] "OPTIONS /api/notifications/ HTTP/1.1" 200 0
[03/Apr/2026 21:32:13] "OPTIONS /api/notifications/ HTTP/1.1" 200 0
[03/Apr/2026 21:32:13] "GET /api/notifications/ HTTP/1.1" 200 4286
[03/Apr/2026 21:32:13] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:32:13] "GET /api/requests/ HTTP/1.1" 200 1879
[03/Apr/2026 21:32:13] "GET /api/notifications/ HTTP/1.1" 200 4286
[03/Apr/2026 21:32:13] "GET /api/requests/ HTTP/1.1" 200 1879
[03/Apr/2026 21:32:13] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:32:23] "OPTIONS /api/audit-logs/ HTTP/1.1" 200 0
[03/Apr/2026 21:32:23] "OPTIONS /api/audit-logs/ HTTP/1.1" 200 0
[03/Apr/2026 21:32:23] "GET /api/notifications/ HTTP/1.1" 200 4286
[03/Apr/2026 21:32:23] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 21:32:23] "GET /api/audit-logs/ HTTP/1.1" 200 8113
[03/Apr/2026 21:32:23] "GET /api/requests/ HTTP/1.1" 200 1879
[03/Apr/2026 21:32:23] "GET /api/notifications/ HTTP/1.1" 200 4286
[03/Apr/2026 21:32:23] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 21:32:23] "GET /api/audit-logs/ HTTP/1.1" 200 8113
[03/Apr/2026 21:32:23] "GET /api/requests/ HTTP/1.1" 200 1879
[03/Apr/2026 21:32:37] "GET /api/requests/ HTTP/1.1" 200 1879
[03/Apr/2026 21:32:37] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:32:37] "GET /api/requests/ HTTP/1.1" 200 1879
[03/Apr/2026 21:32:37] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:33:23] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:33:23] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:33:27] "GET /api/requests/ HTTP/1.1" 200 1879
[03/Apr/2026 21:33:27] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:33:27] "GET /api/requests/ HTTP/1.1" 200 1879
[03/Apr/2026 21:33:27] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:34:10] "OPTIONS /api/requests/3/ HTTP/1.1" 200 0
[03/Apr/2026 21:34:10] "GET /api/requests/3/ HTTP/1.1" 200 381
[03/Apr/2026 21:34:10] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:34:10] "GET /api/requests/3/ HTTP/1.1" 200 381
[03/Apr/2026 21:34:10] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:34:30] "OPTIONS /api/requests/3/workflow/ HTTP/1.1" 200 0
[03/Apr/2026 21:34:30] "POST /api/requests/3/workflow/ HTTP/1.1" 201 224
[03/Apr/2026 21:34:30] "GET /api/requests/3/ HTTP/1.1" 200 606
[03/Apr/2026 21:34:37] "POST /api/requests/3/workflow/ HTTP/1.1" 201 225
[03/Apr/2026 21:34:37] "GET /api/requests/3/ HTTP/1.1" 200 832
[03/Apr/2026 21:34:39] "POST /api/requests/3/workflow/ HTTP/1.1" 201 224
[03/Apr/2026 21:34:39] "GET /api/requests/3/ HTTP/1.1" 200 1057
[03/Apr/2026 21:34:40] "POST /api/requests/3/workflow/ HTTP/1.1" 201 225
[03/Apr/2026 21:34:40] "GET /api/requests/3/ HTTP/1.1" 200 1283
[03/Apr/2026 21:34:41] "POST /api/requests/3/workflow/ HTTP/1.1" 201 224
[03/Apr/2026 21:34:41] "GET /api/requests/3/ HTTP/1.1" 200 1508
[03/Apr/2026 21:36:01] "GET /api/requests/ HTTP/1.1" 200 3006
[03/Apr/2026 21:36:01] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:36:01] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:36:01] "GET /api/requests/ HTTP/1.1" 200 3006
[03/Apr/2026 21:36:08] "OPTIONS /api/tasks/projects/ HTTP/1.1" 200 0
[03/Apr/2026 21:36:08] "OPTIONS /api/tasks/projects/ HTTP/1.1" 200 0
[03/Apr/2026 21:36:08] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 21:36:08] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 21:36:08] "GET /api/tasks/tasks/ HTTP/1.1" 200 979
[03/Apr/2026 21:36:08] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 21:36:08] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:36:08] "GET /api/accounts/users/ HTTP/1.1" 200 2858
Bad Request: /api/tasks/tasks/
[03/Apr/2026 21:36:48] "POST /api/tasks/tasks/ HTTP/1.1" 400 42
Bad Request: /api/tasks/tasks/
[03/Apr/2026 21:36:56] "POST /api/tasks/tasks/ HTTP/1.1" 400 42
[03/Apr/2026 21:37:01] "POST /api/tasks/tasks/ HTTP/1.1" 201 360
[03/Apr/2026 21:37:01] "GET /api/tasks/tasks/ HTTP/1.1" 200 1340
[03/Apr/2026 21:37:01] "OPTIONS /api/tasks/activity-logs/?task=3 HTTP/1.1" 200 0
[03/Apr/2026 21:37:01] "GET /api/tasks/activity-logs/?task=3 HTTP/1.1" 200 334
[03/Apr/2026 21:37:54] "PATCH /api/tasks/tasks/2/ HTTP/1.1" 200 471
[03/Apr/2026 21:37:54] "GET /api/tasks/tasks/ HTTP/1.1" 200 1347
[03/Apr/2026 21:38:01] "PATCH /api/tasks/tasks/2/ HTTP/1.1" 200 464
[03/Apr/2026 21:38:02] "GET /api/tasks/tasks/ HTTP/1.1" 200 1340
[03/Apr/2026 21:39:19] "OPTIONS /api/tasks/tasks/3/ HTTP/1.1" 200 0
[03/Apr/2026 21:39:19] "PATCH /api/tasks/tasks/3/ HTTP/1.1" 200 367
[03/Apr/2026 21:39:19] "GET /api/tasks/tasks/ HTTP/1.1" 200 1347
[03/Apr/2026 21:39:19] "GET /api/tasks/activity-logs/?task=3 HTTP/1.1" 200 642
[03/Apr/2026 21:39:23] "PATCH /api/tasks/tasks/3/ HTTP/1.1" 200 360
[03/Apr/2026 21:39:23] "GET /api/tasks/tasks/ HTTP/1.1" 200 1340
[03/Apr/2026 21:39:23] "GET /api/tasks/activity-logs/?task=3 HTTP/1.1" 200 950
[03/Apr/2026 21:39:31] "GET /api/audit-logs/ HTTP/1.1" 200 9701
[03/Apr/2026 21:39:31] "GET /api/tasks/tasks/ HTTP/1.1" 200 1340
[03/Apr/2026 21:39:31] "GET /api/notifications/ HTTP/1.1" 200 4932
[03/Apr/2026 21:39:31] "GET /api/audit-logs/ HTTP/1.1" 200 9701
[03/Apr/2026 21:39:31] "GET /api/tasks/tasks/ HTTP/1.1" 200 1340
[03/Apr/2026 21:39:31] "GET /api/notifications/ HTTP/1.1" 200 4932
[03/Apr/2026 21:39:31] "GET /api/requests/ HTTP/1.1" 200 3006
[03/Apr/2026 21:39:31] "GET /api/requests/ HTTP/1.1" 200 3006
[03/Apr/2026 21:39:35] "OPTIONS /api/audit-logs/42/ HTTP/1.1" 200 0
[03/Apr/2026 21:39:35] "OPTIONS /api/audit-logs/42/ HTTP/1.1" 200 0
[03/Apr/2026 21:39:35] "GET /api/audit-logs/42/ HTTP/1.1" 200 436
[03/Apr/2026 21:39:35] "GET /api/audit-logs/42/ HTTP/1.1" 200 436
[03/Apr/2026 21:39:40] "GET /api/tasks/tasks/ HTTP/1.1" 200 1340
[03/Apr/2026 21:39:40] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 21:39:40] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 21:39:40] "GET /api/tasks/tasks/ HTTP/1.1" 200 1340
[03/Apr/2026 21:39:40] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:39:40] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:41:21] "OPTIONS /api/roles/roles/ HTTP/1.1" 200 0
[03/Apr/2026 21:41:21] "OPTIONS /api/roles/roles/ HTTP/1.1" 200 0
[03/Apr/2026 21:41:21] "GET /api/roles/roles/ HTTP/1.1" 200 2063
[03/Apr/2026 21:41:21] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:41:21] "GET /api/roles/roles/ HTTP/1.1" 200 2063
[03/Apr/2026 21:41:21] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:41:25] "OPTIONS /api/roles/permissions/ HTTP/1.1" 200 0
[03/Apr/2026 21:41:25] "OPTIONS /api/roles/permissions/ HTTP/1.1" 200 0
[03/Apr/2026 21:41:25] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 21:41:25] "GET /api/roles/roles/ HTTP/1.1" 200 2063
[03/Apr/2026 21:41:25] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 21:41:25] "GET /api/roles/roles/ HTTP/1.1" 200 2063
[03/Apr/2026 21:41:51] "OPTIONS /api/roles/role-permissions/ HTTP/1.1" 200 0
[03/Apr/2026 21:41:51] "OPTIONS /api/roles/role-permissions/ HTTP/1.1" 200 0
[03/Apr/2026 21:41:51] "OPTIONS /api/roles/role-permissions/ HTTP/1.1" 200 0
[03/Apr/2026 21:41:51] "OPTIONS /api/roles/role-permissions/ HTTP/1.1" 200 0
[03/Apr/2026 21:41:51] "OPTIONS /api/roles/role-permissions/ HTTP/1.1" 200 0
[03/Apr/2026 21:41:51] "POST /api/roles/role-permissions/ HTTP/1.1" 201 339
[03/Apr/2026 21:41:51] "POST /api/roles/role-permissions/ HTTP/1.1" 201 338
[03/Apr/2026 21:41:51] "POST /api/roles/role-permissions/ HTTP/1.1" 201 329
[03/Apr/2026 21:41:51] "POST /api/roles/role-permissions/ HTTP/1.1" 201 331
[03/Apr/2026 21:41:51] "POST /api/roles/role-permissions/ HTTP/1.1" 201 338
[03/Apr/2026 21:41:51] "GET /api/roles/roles/ HTTP/1.1" 200 3742
[03/Apr/2026 21:42:02] "GET /api/roles/roles/ HTTP/1.1" 200 3742
[03/Apr/2026 21:42:02] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:42:02] "GET /api/roles/roles/ HTTP/1.1" 200 3742
[03/Apr/2026 21:42:02] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:42:04] "GET /api/tasks/tasks/ HTTP/1.1" 200 1340
[03/Apr/2026 21:42:04] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 21:42:04] "GET /api/tasks/tasks/ HTTP/1.1" 200 1340
[03/Apr/2026 21:42:04] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 21:42:04] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:42:04] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:42:06] "GET /api/requests/ HTTP/1.1" 200 3006
[03/Apr/2026 21:42:06] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:42:06] "GET /api/requests/ HTTP/1.1" 200 3006
[03/Apr/2026 21:42:06] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:42:10] "GET /api/requests/3/ HTTP/1.1" 200 1508
[03/Apr/2026 21:42:10] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:42:10] "GET /api/requests/3/ HTTP/1.1" 200 1508
[03/Apr/2026 21:42:10] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:42:19] "GET /api/requests/ HTTP/1.1" 200 3006
[03/Apr/2026 21:42:19] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:42:19] "GET /api/requests/ HTTP/1.1" 200 3006
[03/Apr/2026 21:42:19] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:42:22] "OPTIONS /api/requests/2/ HTTP/1.1" 200 0
[03/Apr/2026 21:42:22] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:42:22] "GET /api/requests/2/ HTTP/1.1" 200 373
[03/Apr/2026 21:42:22] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:42:22] "GET /api/requests/2/ HTTP/1.1" 200 373
[03/Apr/2026 21:42:24] "OPTIONS /api/requests/2/workflow/ HTTP/1.1" 200 0
[03/Apr/2026 21:42:24] "POST /api/requests/2/workflow/ HTTP/1.1" 201 223
[03/Apr/2026 21:42:24] "GET /api/requests/2/ HTTP/1.1" 200 596
[03/Apr/2026 21:43:03] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 21:43:03] "GET /api/roles/roles/ HTTP/1.1" 200 3742
[03/Apr/2026 21:43:03] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 21:43:03] "GET /api/roles/roles/ HTTP/1.1" 200 3742
[03/Apr/2026 21:44:33] "GET /api/roles/roles/ HTTP/1.1" 200 3742
[03/Apr/2026 21:44:33] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:44:33] "GET /api/roles/roles/ HTTP/1.1" 200 3742
[03/Apr/2026 21:44:33] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 21:45:00] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 21:45:00] "GET /api/roles/roles/ HTTP/1.1" 200 3742
[03/Apr/2026 21:45:00] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 21:45:00] "GET /api/roles/roles/ HTTP/1.1" 200 3742
[03/Apr/2026 21:45:37] "OPTIONS /api/accounts/logout/ HTTP/1.1" 200 0
[03/Apr/2026 21:45:37] "POST /api/accounts/logout/ HTTP/1.1" 205 0
C:\Users\ADMIN\Desktop\StartupOS\roles_permissions\constants.py changed, reloading.
Watching for file changes with StatReloader
C:\Users\ADMIN\Desktop\StartupOS\roles_permissions\views.py changed, reloading.
Watching for file changes with StatReloader
C:\Users\ADMIN\Desktop\StartupOS\tasks_app\views.py changed, reloading.
Watching for file changes with StatReloader
C:\Users\ADMIN\Desktop\StartupOS\requests_app\views.py changed, reloading.
Watching for file changes with StatReloader
C:\Users\ADMIN\Desktop\StartupOS\tasks_app\views.py changed, reloading.
Watching for file changes with StatReloader
[03/Apr/2026 22:18:34] "POST /api/accounts/login/ HTTP/1.1" 200 1255
[03/Apr/2026 22:18:36] "POST /api/accounts/login/ HTTP/1.1" 200 1255
[03/Apr/2026 22:18:36] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 22:18:36] "GET /api/roles/roles/ HTTP/1.1" 200 3742
[03/Apr/2026 22:18:36] "GET /api/notifications/ HTTP/1.1" 200 4932
[03/Apr/2026 22:18:36] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 22:18:36] "GET /api/roles/roles/ HTTP/1.1" 200 3742
[03/Apr/2026 22:18:36] "GET /api/notifications/ HTTP/1.1" 200 4932
[03/Apr/2026 22:18:40] "GET /api/tasks/tasks/ HTTP/1.1" 200 1340
[03/Apr/2026 22:18:40] "GET /api/notifications/ HTTP/1.1" 200 4932
[03/Apr/2026 22:18:40] "GET /api/tasks/tasks/ HTTP/1.1" 200 1340
[03/Apr/2026 22:18:40] "GET /api/audit-logs/ HTTP/1.1" 200 8952
[03/Apr/2026 22:18:40] "GET /api/requests/ HTTP/1.1" 200 3229
[03/Apr/2026 22:18:40] "GET /api/notifications/ HTTP/1.1" 200 4932
[03/Apr/2026 22:18:40] "GET /api/audit-logs/ HTTP/1.1" 200 8952
[03/Apr/2026 22:18:40] "GET /api/requests/ HTTP/1.1" 200 3229
[03/Apr/2026 22:18:54] "OPTIONS /api/audit-logs/49/ HTTP/1.1" 200 0
[03/Apr/2026 22:18:54] "OPTIONS /api/audit-logs/49/ HTTP/1.1" 200 0
[03/Apr/2026 22:18:54] "GET /api/audit-logs/49/ HTTP/1.1" 200 266
[03/Apr/2026 22:18:54] "GET /api/audit-logs/49/ HTTP/1.1" 200 266
[03/Apr/2026 22:18:59] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 22:18:59] "GET /api/requests/ HTTP/1.1" 200 3229
[03/Apr/2026 22:18:59] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 22:18:59] "GET /api/requests/ HTTP/1.1" 200 3229
[03/Apr/2026 22:19:03] "GET /api/tasks/tasks/ HTTP/1.1" 200 1340
[03/Apr/2026 22:19:03] "GET /api/audit-logs/ HTTP/1.1" 200 8952
[03/Apr/2026 22:19:03] "GET /api/tasks/tasks/ HTTP/1.1" 200 1340
[03/Apr/2026 22:19:03] "GET /api/notifications/ HTTP/1.1" 200 4932
[03/Apr/2026 22:19:03] "GET /api/requests/ HTTP/1.1" 200 3229
[03/Apr/2026 22:19:03] "GET /api/requests/ HTTP/1.1" 200 3229
[03/Apr/2026 22:19:03] "GET /api/notifications/ HTTP/1.1" 200 4932
[03/Apr/2026 22:19:03] "GET /api/audit-logs/ HTTP/1.1" 200 8952
[03/Apr/2026 22:19:09] "GET /api/tasks/tasks/ HTTP/1.1" 200 1340
[03/Apr/2026 22:19:09] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 22:19:09] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 22:19:09] "GET /api/tasks/projects/ HTTP/1.1" 200 275
[03/Apr/2026 22:19:09] "GET /api/tasks/tasks/ HTTP/1.1" 200 1340
[03/Apr/2026 22:19:09] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 22:19:20] "GET /api/roles/roles/ HTTP/1.1" 200 3742
[03/Apr/2026 22:19:20] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 22:19:20] "GET /api/roles/roles/ HTTP/1.1" 200 3742
[03/Apr/2026 22:19:20] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 22:19:34] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 22:19:34] "GET /api/roles/roles/ HTTP/1.1" 200 3742
[03/Apr/2026 22:19:34] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 22:19:34] "GET /api/roles/roles/ HTTP/1.1" 200 3742
[03/Apr/2026 22:19:48] "GET /api/roles/roles/ HTTP/1.1" 200 3742
[03/Apr/2026 22:19:48] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 22:19:48] "GET /api/roles/roles/ HTTP/1.1" 200 3742
[03/Apr/2026 22:19:48] "GET /api/accounts/users/ HTTP/1.1" 200 2858
[03/Apr/2026 22:19:59] "OPTIONS /api/accounts/users/3/ HTTP/1.1" 200 0
[03/Apr/2026 22:19:59] "PATCH /api/accounts/users/3/ HTTP/1.1" 200 102
[03/Apr/2026 22:19:59] "GET /api/accounts/users/ HTTP/1.1" 200 4702
[03/Apr/2026 22:20:11] "OPTIONS /api/accounts/users/4/ HTTP/1.1" 200 0
[03/Apr/2026 22:20:11] "PATCH /api/accounts/users/4/ HTTP/1.1" 200 100
[03/Apr/2026 22:20:11] "GET /api/accounts/users/ HTTP/1.1" 200 4702
[03/Apr/2026 22:20:14] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 22:20:14] "GET /api/roles/roles/ HTTP/1.1" 200 3742
[03/Apr/2026 22:20:14] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 22:20:14] "GET /api/roles/roles/ HTTP/1.1" 200 3742
[03/Apr/2026 22:20:29] "POST /api/roles/roles/ HTTP/1.1" 201 174
[03/Apr/2026 22:20:29] "GET /api/roles/roles/ HTTP/1.1" 200 3917
[03/Apr/2026 22:20:33] "GET /api/roles/roles/ HTTP/1.1" 200 3917
[03/Apr/2026 22:20:33] "GET /api/roles/roles/ HTTP/1.1" 200 3917
[03/Apr/2026 22:20:33] "GET /api/accounts/users/ HTTP/1.1" 200 4702
[03/Apr/2026 22:20:33] "GET /api/accounts/users/ HTTP/1.1" 200 4702
[03/Apr/2026 22:20:38] "PATCH /api/accounts/users/4/ HTTP/1.1" 200 100
[03/Apr/2026 22:20:38] "GET /api/accounts/users/ HTTP/1.1" 200 3031
[03/Apr/2026 22:20:52] "OPTIONS /api/accounts/me/ HTTP/1.1" 200 0
[03/Apr/2026 22:20:52] "OPTIONS /api/accounts/me/ HTTP/1.1" 200 0
[03/Apr/2026 22:20:52] "GET /api/accounts/me/ HTTP/1.1" 200 2429
[03/Apr/2026 22:20:52] "GET /api/accounts/me/ HTTP/1.1" 200 2429
[03/Apr/2026 22:20:59] "POST /api/accounts/login/ HTTP/1.1" 200 1346
[03/Apr/2026 22:20:59] "GET /api/notifications/ HTTP/1.1" 200 3372
[03/Apr/2026 22:20:59] "GET /api/tasks/tasks/ HTTP/1.1" 200 1340
[03/Apr/2026 22:20:59] "GET /api/audit-logs/ HTTP/1.1" 200 8187
[03/Apr/2026 22:20:59] "GET /api/audit-logs/ HTTP/1.1" 200 8187
[03/Apr/2026 22:20:59] "GET /api/requests/ HTTP/1.1" 200 3229
[03/Apr/2026 22:20:59] "GET /api/notifications/ HTTP/1.1" 200 3372
[03/Apr/2026 22:20:59] "GET /api/tasks/tasks/ HTTP/1.1" 200 1340
[03/Apr/2026 22:20:59] "GET /api/notifications/ HTTP/1.1" 200 3372
[03/Apr/2026 22:20:59] "GET /api/requests/ HTTP/1.1" 200 3229
[03/Apr/2026 22:20:59] "GET /api/notifications/ HTTP/1.1" 200 3372
Forbidden: /api/accounts/users/
[03/Apr/2026 22:21:39] "GET /api/accounts/users/ HTTP/1.1" 403 63
Forbidden: /api/accounts/users/
[03/Apr/2026 22:21:39] "GET /api/accounts/users/ HTTP/1.1" 403 63
[03/Apr/2026 22:21:39] "GET /api/requests/ HTTP/1.1" 200 3229
[03/Apr/2026 22:21:39] "GET /api/requests/ HTTP/1.1" 200 3229
Forbidden: /api/tasks/projects/
[03/Apr/2026 22:21:40] "GET /api/tasks/projects/ HTTP/1.1" 403 63
Forbidden: /api/accounts/users/
[03/Apr/2026 22:21:40] "GET /api/accounts/users/ HTTP/1.1" 403 63
[03/Apr/2026 22:21:40] "GET /api/tasks/tasks/ HTTP/1.1" 200 1340
Forbidden: /api/tasks/projects/
[03/Apr/2026 22:21:40] "GET /api/tasks/projects/ HTTP/1.1" 403 63
Forbidden: /api/accounts/users/
[03/Apr/2026 22:21:40] "GET /api/tasks/tasks/ HTTP/1.1" 200 1340
[03/Apr/2026 22:21:40] "GET /api/accounts/users/ HTTP/1.1" 403 63
[03/Apr/2026 22:21:47] "GET /api/tasks/activity-logs/?task=3 HTTP/1.1" 200 950
[03/Apr/2026 22:21:51] "POST /api/accounts/logout/ HTTP/1.1" 205 0
Unauthorized: /api/tasks/tasks/
Unauthorized: /api/tasks/projects/
[03/Apr/2026 22:21:55] "GET /api/tasks/tasks/ HTTP/1.1" 401 58
Unauthorized: /api/accounts/users/
[03/Apr/2026 22:21:55] "GET /api/tasks/projects/ HTTP/1.1" 401 58
Unauthorized: /api/tasks/tasks/
[03/Apr/2026 22:21:55] "GET /api/accounts/users/ HTTP/1.1" 401 58
Unauthorized: /api/tasks/projects/
[03/Apr/2026 22:21:55] "GET /api/tasks/tasks/ HTTP/1.1" 401 58
Unauthorized: /api/accounts/users/
[03/Apr/2026 22:21:55] "GET /api/tasks/projects/ HTTP/1.1" 401 58
[03/Apr/2026 22:21:55] "GET /api/accounts/users/ HTTP/1.1" 401 58
Unauthorized: /api/roles/roles/
[03/Apr/2026 22:21:57] "GET /api/roles/roles/ HTTP/1.1" 401 58
Unauthorized: /api/roles/permissions/
Unauthorized: /api/roles/roles/
[03/Apr/2026 22:21:57] "GET /api/roles/permissions/ HTTP/1.1" 401 58
[03/Apr/2026 22:21:57] "GET /api/roles/roles/ HTTP/1.1" 401 58
Unauthorized: /api/roles/permissions/
[03/Apr/2026 22:21:57] "GET /api/roles/permissions/ HTTP/1.1" 401 58
Unauthorized: /api/accounts/users/
Unauthorized: /api/roles/roles/
[03/Apr/2026 22:21:58] "GET /api/accounts/users/ HTTP/1.1" 401 58
[03/Apr/2026 22:21:58] "GET /api/roles/roles/ HTTP/1.1" 401 58
Unauthorized: /api/accounts/users/
Unauthorized: /api/roles/roles/
[03/Apr/2026 22:21:58] "GET /api/accounts/users/ HTTP/1.1" 401 58
[03/Apr/2026 22:21:58] "GET /api/roles/roles/ HTTP/1.1" 401 58
Unauthorized: /api/roles/roles/
Unauthorized: /api/roles/permissions/
[03/Apr/2026 22:21:59] "GET /api/roles/roles/ HTTP/1.1" 401 58
Unauthorized: /api/roles/roles/
[03/Apr/2026 22:21:59] "GET /api/roles/permissions/ HTTP/1.1" 401 58
Unauthorized: /api/roles/permissions/
[03/Apr/2026 22:21:59] "GET /api/roles/roles/ HTTP/1.1" 401 58
[03/Apr/2026 22:21:59] "GET /api/roles/permissions/ HTTP/1.1" 401 58
[03/Apr/2026 22:22:11] "POST /api/accounts/login/ HTTP/1.1" 200 3099
[03/Apr/2026 22:22:14] "POST /api/accounts/login/ HTTP/1.1" 200 3099
[03/Apr/2026 22:22:14] "GET /api/roles/roles/ HTTP/1.1" 200 3917
[03/Apr/2026 22:22:14] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 22:22:14] "GET /api/roles/roles/ HTTP/1.1" 200 3917
[03/Apr/2026 22:22:14] "GET /api/roles/permissions/ HTTP/1.1" 200 1060
[03/Apr/2026 22:22:14] "GET /api/notifications/ HTTP/1.1" 200 4932
[03/Apr/2026 22:22:14] "GET /api/notifications/ HTTP/1.1" 200 4932
[03/Apr/2026 22:23:25] "POST /api/accounts/logout/ HTTP/1.1" 205 0
[03/Apr/2026 22:23:50] "OPTIONS /api/accounts/signup/ HTTP/1.1" 200 0
[03/Apr/2026 22:23:51] "POST /api/accounts/signup/ HTTP/1.1" 201 643
[03/Apr/2026 22:23:56] "POST /api/accounts/login/ HTTP/1.1" 200 1237
[03/Apr/2026 22:23:59] "POST /api/accounts/login/ HTTP/1.1" 200 1237
[03/Apr/2026 22:23:59] "GET /api/notifications/ HTTP/1.1" 200 52
[03/Apr/2026 22:23:59] "GET /api/requests/ HTTP/1.1" 200 52
